"STATISTIC","STATISTIC Label","TLIST(Q1)","Quarter","C03349V04063","Eircode Output","UNIT","VALUE"
"NDQ07","New Dwelling Completion","20134","2013Q4","E53","E53: Roscrea","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","E91","E91: Clonmel","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","F12","F12: Claremorris","Number","44"
"NDQ07","New Dwelling Completion","20134","2013Q4","F23","F23: Castlebar","Number","7"
"NDQ07","New Dwelling Completion","20134","2013Q4","F26","F26: Ballina","Number","20"
"NDQ07","New Dwelling Completion","20134","2013Q4","F28","F28: Westport","Number","11"
"NDQ07","New Dwelling Completion","20134","2013Q4","F31","F31: Ballinrobe","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","F35","F35: Ballyhaunis","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","F42","F42: Roscommon","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","F45","F45: Castlerea","Number","11"
"NDQ07","New Dwelling Completion","20134","2013Q4","F52","F52: Boyle","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","F56","F56: Ballymote","Number","7"
"NDQ07","New Dwelling Completion","20134","2013Q4","F91","F91: Sligo","Number","14"
"NDQ07","New Dwelling Completion","20134","2013Q4","F92","F92: Letterkenny","Number","30"
"NDQ07","New Dwelling Completion","20134","2013Q4","F93","F93: Lifford","Number","26"
"NDQ07","New Dwelling Completion","20134","2013Q4","F94","F94: Donegal","Number","18"
"NDQ07","New Dwelling Completion","20134","2013Q4","H12","H12: Cavan","Number","7"
"NDQ07","New Dwelling Completion","20134","2013Q4","H14","H14: Belturbet","Number","4"
"NDQ07","New Dwelling Completion","20134","2013Q4","H16","H16: Cootehill","Number","1"
"NDQ07","New Dwelling Completion","20134","2013Q4","H18","H18: Monaghan","Number","10"
"NDQ07","New Dwelling Completion","20134","2013Q4","H23","H23: Clones","Number","1"
"NDQ07","New Dwelling Completion","20134","2013Q4","H53","H53: Ballinasloe","Number","9"
"NDQ07","New Dwelling Completion","20134","2013Q4","H54","H54: Tuam","Number","8"
"NDQ07","New Dwelling Completion","20134","2013Q4","H62","H62: Loughrea","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","H65","H65: Athenry","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","H71","H71: Clifden","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","H91","H91: Galway","Number","47"
"NDQ07","New Dwelling Completion","20134","2013Q4","K32","K32: Balbriggan","Number","8"
"NDQ07","New Dwelling Completion","20134","2013Q4","K34","K34: Skerries","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","K36","K36: Malahide","Number","17"
"NDQ07","New Dwelling Completion","20134","2013Q4","K45","K45: Lusk","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","K56","K56: Rush","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","K67","K67: Swords","Number","17"
"NDQ07","New Dwelling Completion","20134","2013Q4","K78","K78: Lucan","Number","18"
"NDQ07","New Dwelling Completion","20134","2013Q4","N37","N37: Athlone","Number","15"
"NDQ07","New Dwelling Completion","20134","2013Q4","N39","N39: Longford","Number","12"
"NDQ07","New Dwelling Completion","20134","2013Q4","N41","N41: Carrick-on-Shannon","Number","9"
"NDQ07","New Dwelling Completion","20134","2013Q4","N91","N91: Mullingar","Number","8"
"NDQ07","New Dwelling Completion","20134","2013Q4","P12","P12: Macroom","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","P14","P14: Crookstown","Number","1"
"NDQ07","New Dwelling Completion","20134","2013Q4","P17","P17: Kinsale","Number","8"
"NDQ07","New Dwelling Completion","20134","2013Q4","P24","P24: Cobh","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","P25","P25: Midleton","Number","8"
"NDQ07","New Dwelling Completion","20134","2013Q4","P31","P31: Ballincollig","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","P32","P32: Rylane","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","P36","P36: Youghal","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","P43","P43: Carrigaline","Number","18"
"NDQ07","New Dwelling Completion","20134","2013Q4","P47","P47: Dunmanway","Number","7"
"NDQ07","New Dwelling Completion","20134","2013Q4","P51","P51: Mallow","Number","17"
"NDQ07","New Dwelling Completion","20134","2013Q4","P56","P56: Charleville","Number","4"
"NDQ07","New Dwelling Completion","20134","2013Q4","P61","P61: Fermoy","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","P67","P67: Mitchelstown","Number","1"
"NDQ07","New Dwelling Completion","20134","2013Q4","P72","P72: Bandon","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","P75","P75: Bantry","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","P81","P81: Skibbereen","Number","9"
"NDQ07","New Dwelling Completion","20134","2013Q4","P85","P85: Clonakilty","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","R14","R14: Athy","Number","4"
"NDQ07","New Dwelling Completion","20134","2013Q4","R21","R21: Mhuine Bheag","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","R32","R32: Portlaoise","Number","27"
"NDQ07","New Dwelling Completion","20134","2013Q4","R35","R35: Tullamore","Number","13"
"NDQ07","New Dwelling Completion","20134","2013Q4","R42","R42: Birr","Number","7"
"NDQ07","New Dwelling Completion","20134","2013Q4","R45","R45: Edenderry","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","R51","R51: Kildare","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","R56","R56: Curragh","Number","4"
"NDQ07","New Dwelling Completion","20134","2013Q4","R93","R93: Carlow","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","R95","R95: Kilkenny","Number","21"
"NDQ07","New Dwelling Completion","20134","2013Q4","T12","T12: Cork Southside","Number","22"
"NDQ07","New Dwelling Completion","20134","2013Q4","T23","T23: Cork Northside","Number","47"
"NDQ07","New Dwelling Completion","20134","2013Q4","T34","T34: Carrignavar","Number","2"
"NDQ07","New Dwelling Completion","20134","2013Q4","T45","T45: Glanmire","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","T56","T56: Watergrasshill","Number","4"
"NDQ07","New Dwelling Completion","20134","2013Q4","V14","V14: Shannon","Number","1"
"NDQ07","New Dwelling Completion","20134","2013Q4","V15","V15: Kilrush","Number","10"
"NDQ07","New Dwelling Completion","20134","2013Q4","V23","V23: Caherciveen","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","V31","V31: Listowel","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","V35","V35: Kilmallock","Number","11"
"NDQ07","New Dwelling Completion","20134","2013Q4","V42","V42: Newcastle West","Number","4"
"NDQ07","New Dwelling Completion","20134","2013Q4","V92","V92: Tralee","Number","26"
"NDQ07","New Dwelling Completion","20134","2013Q4","V93","V93: Killarney","Number","23"
"NDQ07","New Dwelling Completion","20134","2013Q4","V94","V94: Limerick","Number","105"
"NDQ07","New Dwelling Completion","20134","2013Q4","V95","V95: Ennis","Number","19"
"NDQ07","New Dwelling Completion","20134","2013Q4","W12","W12: Newbridge","Number","9"
"NDQ07","New Dwelling Completion","20134","2013Q4","W23","W23: Celbridge","Number","19"
"NDQ07","New Dwelling Completion","20134","2013Q4","W34","W34: Monasterevin","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","W91","W91: Naas","Number","24"
"NDQ07","New Dwelling Completion","20134","2013Q4","X35","X35: Dungarvan","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","X42","X42: Kilmacthomas","Number","3"
"NDQ07","New Dwelling Completion","20134","2013Q4","X91","X91: Waterford","Number","17"
"NDQ07","New Dwelling Completion","20134","2013Q4","Y14","Y14: Arklow","Number","6"
"NDQ07","New Dwelling Completion","20134","2013Q4","Y21","Y21: Enniscorthy","Number","19"
"NDQ07","New Dwelling Completion","20134","2013Q4","Y25","Y25: Gorey","Number","15"
"NDQ07","New Dwelling Completion","20134","2013Q4","Y34","Y34: New Ross","Number","5"
"NDQ07","New Dwelling Completion","20134","2013Q4","Y35","Y35: Wexford","Number","22"
"NDQ07","New Dwelling Completion","20141","2014Q1","-","All","Number","1094"
"NDQ07","New Dwelling Completion","20141","2014Q1","A41","A41: Ballyboughal","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","A42","A42: Garristown","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","A45","A45: Oldtown","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","A63","A63: Greystones","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","A67","A67: Wicklow","Number","4"
"NDQ07","New Dwelling Completion","20141","2014Q1","A75","A75: Castleblaney","Number","7"
"NDQ07","New Dwelling Completion","20141","2014Q1","A81","A81: Carrickmacross","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","A82","A82: Kells","Number","10"
"NDQ07","New Dwelling Completion","20141","2014Q1","A83","A83: Enfield","Number","4"
"NDQ07","New Dwelling Completion","20141","2014Q1","A84","A84: Ashbourne","Number","9"
"NDQ07","New Dwelling Completion","20141","2014Q1","A85","A85: Dunshaughlin","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","A86","A86: Dunboyne","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","A91","A91: Dundalk","Number","15"
"NDQ07","New Dwelling Completion","20141","2014Q1","A92","A92: Drogheda","Number","14"
"NDQ07","New Dwelling Completion","20141","2014Q1","A94","A94: Blackrock","Number","102"
"NDQ07","New Dwelling Completion","20141","2014Q1","A96","A96: Glenageary","Number","10"
"NDQ07","New Dwelling Completion","20141","2014Q1","A98","A98: Bray","Number","7"
"NDQ07","New Dwelling Completion","20141","2014Q1","C15","C15: Navan","Number","10"
"NDQ07","New Dwelling Completion","20141","2014Q1","D01","D01: Dublin 1","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","D02","D02: Dublin 2","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","D03","D03: Dublin 3","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","D04","D04: Dublin 4","Number","9"
"NDQ07","New Dwelling Completion","20141","2014Q1","D05","D05: Dublin 5","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","D06","D06: Dublin 6","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","D07","D07: Dublin 7","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","D08","D08: Dublin 8","Number","11"
"NDQ07","New Dwelling Completion","20141","2014Q1","D09","D09: Dublin 9","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","D10","D10: Dublin 10","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","D11","D11: Dublin 11","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","D12","D12: Dublin 12","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","D13","D13: Dublin 13","Number","15"
"NDQ07","New Dwelling Completion","20141","2014Q1","D14","D14: Dublin 14","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","D15","D15: Dublin 15","Number","18"
"NDQ07","New Dwelling Completion","20141","2014Q1","D16","D16: Dublin 16","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","D17","D17: Dublin 17","Number","4"
"NDQ07","New Dwelling Completion","20141","2014Q1","D18","D18: Dublin 18","Number","31"
"NDQ07","New Dwelling Completion","20141","2014Q1","D20","D20: Dublin 20","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","D22","D22: Dublin 22","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","D24","D24: Dublin 24","Number","20"
"NDQ07","New Dwelling Completion","20141","2014Q1","D6W","D6W: Dublin 6W","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","E21","E21: Cahir","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","E25","E25: Cashel","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","E32","E32: Carrick-on-Suir","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","E34","E34: Tipperary","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","E41","E41: Thurles","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","E45","E45: Nenagh","Number","9"
"NDQ07","New Dwelling Completion","20141","2014Q1","E53","E53: Roscrea","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","E91","E91: Clonmel","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","F12","F12: Claremorris","Number","11"
"NDQ07","New Dwelling Completion","20141","2014Q1","F23","F23: Castlebar","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","F26","F26: Ballina","Number","15"
"NDQ07","New Dwelling Completion","20141","2014Q1","F28","F28: Westport","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","F31","F31: Ballinrobe","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","F35","F35: Ballyhaunis","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","F42","F42: Roscommon","Number","6"
"NDQ07","New Dwelling Completion","20141","2014Q1","F45","F45: Castlerea","Number","6"
"NDQ07","New Dwelling Completion","20141","2014Q1","F52","F52: Boyle","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","F56","F56: Ballymote","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","F91","F91: Sligo","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","F92","F92: Letterkenny","Number","22"
"NDQ07","New Dwelling Completion","20141","2014Q1","F93","F93: Lifford","Number","19"
"NDQ07","New Dwelling Completion","20141","2014Q1","F94","F94: Donegal","Number","15"
"NDQ07","New Dwelling Completion","20141","2014Q1","H12","H12: Cavan","Number","10"
"NDQ07","New Dwelling Completion","20141","2014Q1","H14","H14: Belturbet","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","H16","H16: Cootehill","Number","4"
"NDQ07","New Dwelling Completion","20141","2014Q1","H18","H18: Monaghan","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","H23","H23: Clones","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","H53","H53: Ballinasloe","Number","10"
"NDQ07","New Dwelling Completion","20141","2014Q1","H54","H54: Tuam","Number","12"
"NDQ07","New Dwelling Completion","20141","2014Q1","H62","H62: Loughrea","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","H65","H65: Athenry","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","H71","H71: Clifden","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","H91","H91: Galway","Number","46"
"NDQ07","New Dwelling Completion","20141","2014Q1","K32","K32: Balbriggan","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","K34","K34: Skerries","Number","6"
"NDQ07","New Dwelling Completion","20141","2014Q1","K36","K36: Malahide","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","K45","K45: Lusk","Number","4"
"NDQ07","New Dwelling Completion","20141","2014Q1","K56","K56: Rush","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","K67","K67: Swords","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","K78","K78: Lucan","Number","25"
"NDQ07","New Dwelling Completion","20141","2014Q1","N37","N37: Athlone","Number","10"
"NDQ07","New Dwelling Completion","20141","2014Q1","N39","N39: Longford","Number","17"
"NDQ07","New Dwelling Completion","20141","2014Q1","N41","N41: Carrick-on-Shannon","Number","6"
"NDQ07","New Dwelling Completion","20141","2014Q1","N91","N91: Mullingar","Number","17"
"NDQ07","New Dwelling Completion","20141","2014Q1","P12","P12: Macroom","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","P14","P14: Crookstown","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","P17","P17: Kinsale","Number","5"
"NDQ07","New Dwelling Completion","20141","2014Q1","P24","P24: Cobh","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","P25","P25: Midleton","Number","7"
"NDQ07","New Dwelling Completion","20141","2014Q1","P31","P31: Ballincollig","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","P32","P32: Rylane","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","P36","P36: Youghal","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","P43","P43: Carrigaline","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","P47","P47: Dunmanway","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","P51","P51: Mallow","Number","17"
"NDQ07","New Dwelling Completion","20141","2014Q1","P56","P56: Charleville","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","P61","P61: Fermoy","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","P67","P67: Mitchelstown","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","P72","P72: Bandon","Number","3"
"NDQ07","New Dwelling Completion","20141","2014Q1","P75","P75: Bantry","Number","4"
"NDQ07","New Dwelling Completion","20141","2014Q1","P81","P81: Skibbereen","Number","7"
"NDQ07","New Dwelling Completion","20141","2014Q1","P85","P85: Clonakilty","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","R14","R14: Athy","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","R21","R21: Mhuine Bheag","Number","0"
"NDQ07","New Dwelling Completion","20141","2014Q1","R32","R32: Portlaoise","Number","23"
"NDQ07","New Dwelling Completion","20141","2014Q1","R35","R35: Tullamore","Number","8"
"NDQ07","New Dwelling Completion","20141","2014Q1","R42","R42: Birr","Number","6"
"NDQ07","New Dwelling Completion","20141","2014Q1","R45","R45: Edenderry","Number","2"
"NDQ07","New Dwelling Completion","20141","2014Q1","R51","R51: Kildare","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","R56","R56: Curragh","Number","1"
"NDQ07","New Dwelling Completion","20141","2014Q1","R93","R93: Carlow","Number","23"
"NDQ07","New Dwelling Completion","20141","2014Q1","R95","R95: Kilkenny","Number","20"
